"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"opinion_behavior"
"01/13/2022 11:53:05:671 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"38.27","41.98","34.16","35.78","34.35","33.09","35.61","36.44","35.66","31.45","43.77","39.12","42.36","44.69","43.17","43.71","37.78","36.2","39.75","42.69","50.18","47.7","42.37","47.33","50.58","42.48","49.37","46.77","47.12","45.07","46.01","50.11","53.05","51.18","47.02","53.63","59.73","54.27","52.52","50.68","54.95","56.14","53.33","54.33","51.23","50.68","53.25","52.78","55.12","54.12","63","58.64","59.06","61.32","58.26","59.03","57.09","57.13","59.23","58.32","54.2","61.32","62.06","58.71","59.67","60.85","61.39","58.54","59.61","62.61","62.06","59.94","61.38","62.41","62.69","60.94","61.3","63.76","63.44","64","61.51","61.55","63.43","61.85","63.35","61.68","67.29","56.81","64.25","62.8","59.65","61.71","64.8","65.59","58.9","63.8","63.37","62.48","63.83","68.53"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.99","41.64","33.91","35.44","34.04","33.01","35.29","36.07","35.45","31.17","43.57","39.02","42.12","44.62","42.91","43.44","37.52","36.2","39.53","42.67","50.14","47.35","42.3","47.33","50.6","42.3","49.33","46.57","47.19","44.98","45.92","50.29","53.2","51.37","47.15","53.65","60.02","54.29","52.74","50.78","55","56.23","53.46","54.59","51.27","50.68","53.5","52.81","55.31","54.16","62.86","58.79","59.27","61.36","58.36","59.29","57.18","57.25","59.4","58.52","54.15","61.35","62.2","58.79","59.81","60.89","61.59","58.43","59.8","62.79","62.45","60.19","61.61","62.6","62.8","61.21","61.56","63.9","63.45","64.28","61.86","61.77","63.67","62.18","63.68","61.83","67.46","57.18","64.42","62.99","59.89","62.02","64.84","65.69","59.25","64.1","63.38","62.72","64.16","68.6"
,"37.75","41.35","33.69","35.14","33.85","33.25","35.15","35.75","35.34","30.79","43.36","38.8","42.01","44.44","42.62","43.23","37.31","36.11","39.49","42.53","49.93","47.17","42.16","47.4","50.54","42.35","49.16","46.24","47.15","44.9","45.95","50.28","53.11","51.49","47.02","53.81","60.14","54.3","52.72","50.95","54.88","55.98","53.45","54.66","51.45","50.81","53.48","52.84","55.56","54.21","62.88","58.97","59.26","61.37","58.51","59.54","57.3","57.3","59.6","58.52","54.14","61.56","62.32","58.82","60.18","61.06","61.78","58.61","59.93","62.86","62.75","60.39","61.78","62.84","63.1","61.19","61.63","64.09","63.56","64.33","62.15","61.9","63.83","62.32","63.75","61.91","67.62","57.39","64.6","63.27","60.02","62.21","64.99","66.01","59.41","64.4","63.41","63.01","64.44","68.9"
,"37.75","41.35","33.69","35.14","33.85","33.25","35.15","35.75","35.34","30.79","43.36","38.8","42.01","44.44","42.62","43.23","37.31","36.11","39.49","42.53","49.93","47.17","42.16","47.4","50.54","42.35","49.16","46.24","47.15","44.9","45.95","50.28","53.11","51.49","47.02","53.81","60.14","54.3","52.72","50.95","54.88","55.98","53.45","54.66","51.45","50.81","53.48","52.84","55.56","54.21","62.88","58.97","59.26","61.37","58.51","59.54","57.3","57.3","59.6","58.52","54.14","61.56","62.32","58.82","60.18","61.06","61.78","58.61","59.93","62.86","62.75","60.39","61.78","62.84","63.1","61.19","61.63","64.09","63.56","64.33","62.15","61.9","63.83","62.32","63.75","61.91","67.62","57.39","64.6","63.27","60.02","62.21","64.99","66.01","59.41","64.4","63.41","63.01","64.44","68.9"
